Rank,Player,Year,Age,Draft,Team,League,Games Played,Games Started,Years,Pro-Bowl Selections,First-Team All-Pro Selections,Approximate Value
357,Ike Taylor,2010,30,4-125,PIT,NFL,16,15,1,0,0,7
358,Earl Thomas,2010,21,1-14,SEA,NFL,16,16,1,0,0,7
359,Terrell Thomas,2010,25,2-63,NYG,NFL,16,16,1,0,0,7
360,Mike Tolbert,2010,25,,SDG,NFL,15,4,1,0,0,7
361,Marcus Trufant,2010,30,1-11,SEA,NFL,16,16,1,0,0,7
362,Mike Vrabel,2010,35,3-91,KAN,NFL,16,16,1,0,0,7
363,Langston Walker,2010,31,2-53,OAK,NFL,15,15,1,0,0,7
364,Kevin Walter,2010,29,7-255,HOU,NFL,16,16,1,0,0,7
365,Hines Ward,2010,34,3-92,PIT,NFL,16,15,1,0,0,7
366,Nate Washington,2010,27,,TEN,NFL,16,16,1,0,0,7
367,Stylez G. White,2010,31,7-229,TAM,NFL,16,13,1,0,0,7
368,Casey Wiegmann,2010,37,,KAN,NFL,16,16,1,0,0,7
369,Corey Williams,2010,30,6-179,DET,NFL,16,16,1,0,0,7
370,Pat Williams,2010,38,,MIN,NFL,16,16,1,0,0,7
371,Adrian Wilson,2010,31,3-64,ARI,NFL,16,16,1,1,0,7
372,Kamerion Wimbley,2010,27,1-13,OAK,NFL,16,16,1,0,0,7
373,Kellen Winslow,2010,27,1-6,TAM,NFL,16,11,1,0,0,7
374,Will Witherspoon,2010,30,3-73,TEN,NFL,16,16,1,0,0,7
375,Husain Abdullah,2010,25,,MIN,NFL,15,15,1,0,0,6
376,Lorenzo Alexander,2010,27,,WAS,NFL,16,12,1,0,0,6
377,Tyson Alualu,2010,23,1-10,JAX,NFL,16,16,1,0,0,6
378,Danny Amendola,2010,25,,STL,NFL,16,6,1,0,0,6
379,Stacy Andrews,2010,29,4-123,SEA,NFL,13,12,1,0,0,6
380,Antwan Applewhite,2010,25,,SDG,NFL,16,13,1,0,0,6
381,Cliff Avril,2010,24,3-92,DET,NFL,13,13,1,0,0,6
382,Ron Bartell,2010,28,2-50,STL,NFL,15,13,1,0,0,6
383,Eric Barton,2010,33,5-146,CLE,NFL,16,12,1,0,0,6
384,Yeremiah Bell,2010,32,6-213,MIA,NFL,16,16,1,0,0,6
385,Antoine Bethea,2010,26,6-207,IND,NFL,16,16,1,0,0,6
386,Jordan Black,2010,30,5-153,JAX,NFL,15,9,1,0,0,6
387,Quincy Black,2010,26,3-68,TAM,NFL,11,10,1,0,0,6
388,Tyvon Branch,2010,24,4-100,OAK,NFL,16,16,1,0,0,6
389,Tyler Brayton,2010,31,1-32,CAR,NFL,15,14,1,0,0,6
390,Mike Brisiel,2010,27,,HOU,NFL,12,9,1,0,0,6
391,Keith Brooking,2010,35,1-12,DAL,NFL,16,16,1,0,0,6
392,Donald Brown,2010,23,1-27,IND,NFL,13,8,1,0,0,6
393,Sheldon Brown,2010,31,2-59,CLE,NFL,16,16,1,0,0,6
394,Nate Burleson,2010,29,3-71,DET,NFL,14,14,1,0,0,6
395,Michael Bush,2010,26,4-100,OAK,NFL,14,3,1,0,0,6
396,Chris Carr,2010,27,,BAL,NFL,16,16,1,0,0,6
397,Gosder Cherilus,2010,26,1-17,DET,NFL,12,12,1,0,0,6
398,Austin Collie,2010,25,4-127,IND,NFL,9,6,1,0,0,6
399,Kerry Collins,2010,38,1-5,TEN,NFL,10,7,1,0,0,6
400,Michael Crabtree,2010,23,1-10,SFO,NFL,16,15,1,0,0,6
401,Antonio Cromartie,2010,26,1-19,NYJ,NFL,15,15,1,0,0,6
402,Aaron Curry,2010,24,1-4,SEA,NFL,16,16,1,0,0,6
403,Thomas DeCoud,2010,25,3-98,ATL,NFL,16,16,1,0,0,6
404,Louis Delmas,2010,23,2-33,DET,NFL,15,15,1,0,0,6
405,David Diehl,2010,30,5-160,NYG,NFL,12,12,1,0,0,6
406,Na'il Diggs,2010,32,4-98,STL,NFL,12,12,1,0,0,6
407,Joel Dreessen,2010,28,6-198,HOU,NFL,16,10,1,0,0,6
408,D'Brickashaw Ferguson,2010,27,1-4,NYJ,NFL,16,16,1,1,0,6
409,Cortland Finnegan,2010,26,7-215,TEN,NFL,16,16,1,0,0,6
410,Drayton Florence,2010,30,2-46,BUF,NFL,16,16,1,0,0,6
411,Robert Gallery,2010,30,1-2,OAK,NFL,12,12,1,0,0,6
412,Roberto Garza,2010,31,4-99,CHI,NFL,14,14,1,0,0,6
413,Charles Godfrey,2010,25,3-67,CAR,NFL,16,16,1,0,0,6
414,Kedric Golston,2010,27,6-196,WAS,NFL,13,13,1,0,0,6
415,Jabari Greer,2010,28,,NOR,NFL,14,13,1,0,0,6
416,Jordan Gross,2010,30,1-8,CAR,NFL,16,16,1,1,0,6
417,Quentin Groves,2010,26,2-52,OAK,NFL,15,12,1,0,0,6
418,Mario Haggan,2010,30,7-228,DEN,NFL,16,16,1,0,0,6
419,Parys Haralson,2010,26,5-140,SFO,NFL,15,15,1,0,0,6
420,Todd Heap,2010,30,1-31,BAL,NFL,13,13,1,0,0,6
421,Santonio Holmes,2010,26,1-25,NYJ,NFL,12,10,1,0,0,6
422,Evander Hood,2010,23,1-32,PIT,NFL,16,9,1,0,0,6
423,Chris Hope,2010,30,3-94,TEN,NFL,16,16,1,0,0,6
424,Richie Incognito,2010,27,3-81,MIA,NFL,16,16,1,0,0,6
425,Max Jean-Gilles,2010,27,4-99,PHI,NFL,13,10,1,0,0,6
426,Michael Jenkins,2010,28,1-29,ATL,NFL,11,9,1,0,0,6
427,Rashad Jennings,2010,25,7-250,JAX,NFL,13,3,1,0,0,6
428,Tim Jennings,2010,27,2-62,CHI,NFL,16,13,1,0,0,6
429,Michael Johnson,2010,23,3-70,CIN,NFL,16,10,1,0,0,6
430,Jacoby Jones,2010,26,3-73,HOU,NFL,15,7,1,0,0,6
431,James Jones,2010,26,3-78,GNB,NFL,16,3,1,0,0,6
432,Jason Jones,2010,24,2-54,TEN,NFL,15,15,1,0,0,6
433,Thomas Jones,2010,32,1-7,KAN,NFL,16,10,1,0,0,6
434,Davin Joseph,2010,27,1-23,TAM,NFL,11,11,1,0,0,6
435,Ryan Kalil,2010,25,2-59,CAR,NFL,16,16,1,1,0,6
436,Chris Kelsay,2010,31,2-48,BUF,NFL,16,16,1,0,0,6
437,Ma'ake Kemoeatu,2010,31,,WAS,NFL,14,12,1,0,0,6
438,Terrance Knighton,2010,24,3-72,JAX,NFL,16,16,1,0,0,6
439,Dawan Landry,2010,28,5-146,BAL,NFL,16,16,1,0,0,6
440,Ted Larsen,2010,23,6-205,TAM,NFL,12,11,1,0,0,6
441,Ben Leber,2010,32,3-71,MIN,NFL,16,10,1,0,0,6
442,James Lee,2010,25,,TAM,NFL,15,9,1,0,0,6
443,DeAndre Levy,2010,23,3-76,DET,NFL,11,11,1,0,0,6
444,Marshawn Lynch,2010,24,1-12,2TM,NFL,16,14,1,0,0,6
445,Danieal Manning,2010,28,2-42,CHI,NFL,16,16,1,0,0,6
446,Vince Manuwai,2010,30,3-72,JAX,NFL,16,11,1,0,0,6
447,Richard Marshall,2010,26,2-58,CAR,NFL,16,16,1,0,0,6
448,Ryan Mathews,2010,23,1-12,SDG,NFL,12,9,1,0,0,6
449,Gerald McCoy,2010,22,1-3,TAM,NFL,13,13,1,0,0,6
450,Robert Meachem,2010,26,1-27,NOR,NFL,16,7,1,0,0,6
451,Brandon Meriweather,2010,26,1-24,NWE,NFL,16,13,1,1,0,6
452,Zach Miller,2010,25,2-38,OAK,NFL,15,15,1,1,0,6
453,Lawyer Milloy,2010,37,2-36,SEA,NFL,16,16,1,0,0,6
454,Koa Misi,2010,23,2-40,MIA,NFL,16,11,1,0,0,6
455,Fili Moala,2010,25,2-56,IND,NFL,16,16,1,0,0,6
456,Tony Moeaki,2010,23,3-93,KAN,NFL,15,15,1,0,0,6
457,Kirk Morrison,2010,28,3-78,JAX,NFL,16,16,1,0,0,6
458,Louis Murphy,2010,23,4-124,OAK,NFL,14,9,1,0,0,6
459,Terence Newman,2010,32,1-5,DAL,NFL,16,16,1,0,0,6
460,Stephen Nicholas,2010,27,4-109,ATL,NFL,16,11,1,0,0,6
461,Rob Ninkovich,2010,26,5-135,NWE,NFL,16,10,1,0,0,6
462,Amobi Okoye,2010,23,1-10,HOU,NFL,16,16,1,0,0,6
463,Mike Patterson,2010,27,1-31,PHI,NFL,15,14,1,0,0,6
464,Julian Peterson,2010,32,1-16,DET,NFL,15,14,1,0,0,6
465,Brandon Pettigrew,2010,25,1-20,DET,NFL,16,16,1,0,0,6
466,Kenny Phillips,2010,24,1-31,NYG,NFL,16,15,1,0,0,6
467,Paul Posluszny,2010,26,2-34,BUF,NFL,14,14,1,0,0,6
468,Casey Rabach,2010,33,3-92,WAS,NFL,16,16,1,0,0,6
469,Cory Redding,2010,30,3-66,BAL,NFL,15,11,1,0,0,6
470,Keith Rivers,2010,24,1-9,CIN,NFL,15,13,1,0,0,6
471,Bryan Robinson,2010,36,,ARI,NFL,16,16,1,0,0,6
472,Dunta Robinson,2010,28,1-10,ATL,NFL,15,15,1,0,0,6
473,Dominique Rodgers-Cromartie,2010,24,1-16,ARI,NFL,16,16,1,0,0,6
474,Dennis Roland,2010,27,,CIN,NFL,16,12,1,0,0,6
475,Tony Romo,2010,30,,DAL,NFL,6,6,1,0,0,6
476,Jonathan Scott,2010,27,5-141,PIT,NFL,16,9,1,0,0,6
477,Ernie Sims,2010,26,1-9,PHI,NFL,15,15,1,0,0,6
478,Mike Sims-Walker,2010,26,3-79,JAX,NFL,14,13,1,0,0,6
479,Alex Smith,2010,26,1-1,SFO,NFL,11,10,1,0,0,6
480,Antonio Smith,2010,29,5-135,HOU,NFL,16,16,1,0,0,6
481,Daryl Smith,2010,28,2-39,JAX,NFL,16,16,1,0,0,6
482,Jason Smith,2010,24,1-2,STL,NFL,15,15,1,0,0,6
483,Shaun Smith,2010,29,,KAN,NFL,16,10,1,0,0,6
484,Jason Snelling,2010,27,7-244,ATL,NFL,14,0,1,0,0,6
485,Isaac Sopoaga,2010,29,4-104,SFO,NFL,16,16,1,0,0,6
486,Anthony Spencer,2010,26,1-26,DAL,NFL,16,16,1,0,0,6
487,Chris Spencer,2010,28,1-26,SEA,NFL,16,16,1,0,0,6
488,Eric Steinbach,2010,30,2-33,CLE,NFL,16,16,1,0,0,6
489,John Sullivan,2010,25,6-187,MIN,NFL,14,14,1,0,0,6
490,Aqib Talib,2010,24,1-20,TAM,NFL,11,11,1,0,0,6
491,Jacob Tamme,2010,25,4-127,IND,NFL,16,8,1,0,0,6
492,Matt Toeaina,2010,26,6-187,CHI,NFL,16,10,1,0,0,6
493,Louis Vasquez,2010,23,3-78,SDG,NFL,10,10,1,0,0,6
494,Jared Veldheer,2010,23,3-69,OAK,NFL,16,11,1,0,0,6
495,T.J. Ward,2010,24,2-38,CLE,NFL,16,16,1,0,0,6
496,Ben Watson,2010,30,1-32,CLE,NFL,16,16,1,0,0,6
497,J'Marcus Webb,2010,22,7-218,CHI,NFL,14,12,1,0,0,6
498,Corey Webster,2010,28,2-43,NYG,NFL,15,15,1,0,0,6
499,Cadillac Williams,2010,28,1-5,TAM,NFL,16,9,1,0,0,6
500,Chris Williams,2010,23,1-14,CHI,NFL,13,13,1,0,0,6
501,D.J. Williams,2010,28,1-17,DEN,NFL,16,15,1,0,0,6
502,Mike Williams,2010,26,1-10,SEA,NFL,14,13,1,0,0,6
503,Trent Williams,2010,22,1-4,WAS,NFL,14,13,1,0,0,6
504,Floyd Womack,2010,32,4-128,CLE,NFL,16,15,1,0,0,6
505,Eric Wood,2010,24,1-28,BUF,NFL,14,14,1,0,0,6
506,Vince Young,2010,27,1-3,TEN,NFL,9,8,1,0,0,6
507,Joseph Addai,2010,27,1-30,IND,NFL,8,7,1,0,0,5
508,Asher Allen,2010,22,3-86,MIN,NFL,14,11,1,0,0,5
509,Nate Allen,2010,23,2-37,PHI,NFL,13,13,1,0,0,5
510,Pat Angerer,2010,23,2-63,IND,NFL,16,11,1,0,0,5
511,Anthony Armstrong,2010,27,,WAS,NFL,15,11,1,0,0,5
512,Jason Avant,2010,27,4-109,PHI,NFL,16,3,1,0,0,5
513,Alan Ball,2010,25,7-237,DAL,NFL,16,16,1,0,0,5
514,Dave Ball,2010,29,5-133,TEN,NFL,11,11,1,0,0,5
515,Kentwan Balmer,2010,24,1-29,SEA,NFL,16,11,1,0,0,5
516,Justin Bannan,2010,31,5-139,DEN,NFL,16,16,1,0,0,5
517,Earl Bennett,2010,23,3-70,CHI,NFL,14,3,1,0,0,5
518,Joe Berger,2010,28,6-207,MIA,NFL,15,14,1,0,0,5
519,Davone Bess,2010,25,,MIA,NFL,16,8,1,0,0,5
520,Rob Bironas,2010,32,,TEN,NFL,16,0,1,0,0,5
521,Gary Brackett,2010,30,,IND,NFL,12,12,1,0,0,5
522,Stewart Bradley,2010,27,3-87,PHI,NFL,12,12,1,0,0,5
523,Steve Breaston,2010,27,5-142,ARI,NFL,13,11,1,0,0,5
524,Levi Brown,2010,26,1-5,ARI,NFL,16,16,1,0,0,5
525,Jairus Byrd,2010,24,2-42,BUF,NFL,16,14,1,0,0,5
526,Antoine Caldwell,2010,24,3-77,HOU,NFL,12,7,1,0,0,5
527,Vernon Carey,2010,29,1-19,MIA,NFL,12,12,1,0,0,5
528,Brent Celek,2010,25,5-162,PHI,NFL,16,15,1,0,0,5
529,Danny Clark,2010,33,7-245,NOR,NFL,14,10,1,0,0,5
530,Chris Clemons,2010,25,5-165,MIA,NFL,15,14,1,0,0,5
531,Shaun Cody,2010,27,2-37,HOU,NFL,16,16,1,0,0,5
532,Colin Cole,2010,30,,SEA,NFL,11,11,1,0,0,5
533,Nick Cole,2010,26,,PHI,NFL,13,7,1,0,0,5
534,Chris Cooley,2010,28,3-81,WAS,NFL,16,16,1,0,0,5
535,Stephen Cooper,2010,31,,SDG,NFL,12,11,1,0,0,5
536,Patrick Crayton,2010,31,7-216,SDG,NFL,9,2,1,0,0,5
537,Channing Crowder,2010,27,3-70,MIA,NFL,11,11,1,0,0,5
538,Tim Crowder,2010,25,2-56,TAM,NFL,16,9,1,0,0,5
539,Owen Daniels,2010,28,4-98,HOU,NFL,11,10,1,0,0,5
540,Vontae Davis,2010,22,1-25,MIA,NFL,16,15,1,0,0,5
541,Antonio Dixon,2010,25,,PHI,NFL,15,10,1,0,0,5
542,Donald Driver,2010,35,7-213,GNB,NFL,15,15,1,0,0,5
543,Jo-Lonn Dunbar,2010,25,,NOR,NFL,13,8,1,0,0,5
544,Dwan Edwards,2010,29,2-51,BUF,NFL,11,11,1,0,0,5
545,Lee Evans,2010,29,1-13,BUF,NFL,13,13,1,0,0,5
546,Alan Faneca,2010,34,1-26,ARI,NFL,16,16,1,0,0,5
547,Brett Favre,2010,41,2-33,MIN,NFL,13,13,1,0,0,5
548,Moise Fokou,2010,25,7-230,PHI,NFL,16,11,1,0,0,5
549,Justin Forsett,2010,25,7-233,SEA,NFL,16,5,1,0,0,5
550,Scott Fujita,2010,31,5-143,CLE,NFL,9,9,1,0,0,5
551,Brandon Gibson,2010,23,6-194,STL,NFL,14,12,1,0,0,5
552,Deon Grant,2010,31,2-57,NYG,NFL,16,8,1,0,0,5
553,Larry Grant,2010,25,7-214,STL,NFL,16,8,1,0,0,5
554,Tyronne Green,2010,24,4-133,SDG,NFL,12,7,1,0,0,5
555,Shonn Greene,2010,25,3-65,NYJ,NFL,15,2,1,0,0,5
556,Gary Guyton,2010,25,,NWE,NFL,16,8,1,0,0,5
557,Joe Haden,2010,21,1-7,CLE,NFL,16,7,1,0,0,5
558,Clark Haggans,2010,33,5-137,ARI,NFL,13,13,1,0,0,5
559,Geoff Hangartner,2010,28,5-169,BUF,NFL,12,12,1,0,0,5
560,Ryan Harris,2010,25,3-70,DEN,NFL,11,10,1,0,0,5
561,Kelvin Hayden,2010,27,2-60,IND,NFL,11,11,1,0,0,5
562,Nick Hayden,2010,24,6-181,CAR,NFL,14,10,1,0,0,5
563,Tim Hightower,2010,24,5-149,ARI,NFL,16,13,1,0,0,5
564,Renaldo Hill,2010,32,7-202,DEN,NFL,16,16,1,0,0,5
565,Chris Houston,2010,26,2-41,DET,NFL,15,15,1,0,0,5
566,Jason Hunter,2010,27,,DEN,NFL,16,12,1,0,0,5
567,Chris Ivory,2010,22,,NOR,NFL,12,4,1,0,0,5
568,Kareem Jackson,2010,22,1-20,HOU,NFL,16,16,1,0,0,5
569,Brandon Jacobs,2010,28,4-110,NYG,NFL,16,5,1,0,0,5
570,Cullen Jenkins,2010,29,,GNB,NFL,11,8,1,0,0,5
571,Mike Jenkins,2010,25,1-25,DAL,NFL,16,16,1,0,0,5
572,Kelly Jennings,2010,28,1-31,SEA,NFL,14,14,1,0,0,5
573,Johnathan Joseph,2010,26,1-24,CIN,NFL,12,12,1,0,0,5
574,Dustin Keller,2010,26,1-30,NYJ,NFL,16,13,1,0,0,5
575,Kendrick Lewis,2010,22,5-136,KAN,NFL,12,10,1,0,0,5
576,Kory Lichtensteiger,2010,25,4-108,WAS,NFL,16,14,1,0,0,5
577,Deuce Lutui,2010,27,2-41,ARI,NFL,16,16,1,0,0,5
578,Sherrod Martin,2010,26,2-59,CAR,NFL,15,15,1,0,0,5
579,Rashean Mathis,2010,30,2-39,JAX,NFL,16,16,1,0,0,5
580,Colt McCoy,2010,23,3-85,CLE,NFL,8,8,1,0,0,5
581,Brandon Mebane,2010,25,3-85,SEA,NFL,12,12,1,0,0,5
582,Heath Miller,2010,28,1-30,PIT,NFL,14,14,1,0,0,5
583,Brandon Moore,2010,30,,NYJ,NFL,16,16,1,0,0,5
584,Kareem Moore,2010,26,6-180,WAS,NFL,12,11,1,0,0,5
585,Josh Morgan,2010,25,6-174,SFO,NFL,16,11,1,0,0,5
586,Daniel Muir,2010,27,,IND,NFL,14,14,1,0,0,5
587,Steve Neal,2010,34,,NWE,NFL,8,8,1,0,0,5
588,Jordy Nelson,2010,25,2-36,GNB,NFL,16,4,1,0,0,5
589,Igor Olshansky,2010,28,2-35,DAL,NFL,16,14,1,0,0,5
590,Juqua Parker,2010,32,,PHI,NFL,13,10,1,0,0,5
591,Brodney Pool,2010,26,2-34,NYJ,NFL,15,12,1,0,0,5
592,Joey Porter,2010,33,3-73,ARI,NFL,14,14,1,0,0,5
593,Tracy Porter,2010,24,2-40,NOR,NFL,12,12,1,0,0,5
594,Glover Quin,2010,24,4-112,HOU,NFL,16,16,1,0,0,5
595,Neil Rackers,2010,34,6-169,HOU,NFL,16,0,1,0,0,5
596,Carlos Rogers,2010,29,1-9,WAS,NFL,12,12,1,0,0,5
597,Stanford Routt,2010,27,2-38,OAK,NFL,16,15,1,0,0,5
598,Eddie Royal,2010,24,2-42,DEN,NFL,16,10,1,0,0,5
599,Brian Schaefering,2010,27,,CLE,NFL,16,9,1,0,0,5
600,Lyle Sendlein,2010,26,,ARI,NFL,16,16,1,0,0,5
601,Gerald Sensabaugh,2010,27,5-157,DAL,NFL,16,14,1,0,0,5
602,Darren Sharper,2010,35,2-60,NOR,NFL,8,1,1,0,0,5
603,Matt Shaughnessy,2010,24,3-71,OAK,NFL,16,8,1,0,0,5
604,Jordan Shipley,2010,25,3-84,CIN,NFL,15,4,1,0,0,5
605,Matt Slauson,2010,24,6-193,NYJ,NFL,16,16,1,0,0,5
606,Alphonso Smith,2010,25,2-37,DET,NFL,12,10,1,0,0,5
607,Marcus Stroud,2010,32,1-13,BUF,NFL,15,14,1,0,0,5
608,Pisa Tinoisamoa,2010,29,2-43,CHI,NFL,12,10,1,0,0,5
609,Greg Toler,2010,25,4-131,ARI,NFL,14,13,1,0,0,5
610,Kyle Vanden Bosch,2010,32,2-34,DET,NFL,11,11,1,0,0,5
611,Alterraun Verner,2010,22,4-104,TEN,NFL,16,12,1,0,0,5
612,Kevin Vickerson,2010,27,7-216,DEN,NFL,15,12,1,0,0,5
613,Adam Vinatieri,2010,38,,IND,NFL,16,0,1,0,0,5
614,Daryl Washington,2010,24,2-47,ARI,NFL,16,11,1,0,0,5
615,Donte Whitner,2010,25,1-8,BUF,NFL,16,16,1,0,0,5
616,Jamal Williams,2010,34,2-2,DEN,NFL,16,16,1,0,0,5
617,Madieu Williams,2010,29,2-56,MIN,NFL,14,13,1,0,0,5
618,Mario Williams,2010,25,1-1,HOU,NFL,13,13,1,0,0,5
619,Roy Williams,2010,30,1-8,CIN,NFL,12,11,1,0,0,5
620,Roy Williams,2010,29,1-7,DAL,NFL,15,9,1,0,0,5
621,Josh Wilson,2010,25,2-55,BAL,NFL,14,9,1,0,0,5
622,Frank Zombo,2010,23,,GNB,NFL,13,8,1,0,0,5
623,Jeremy Zuttah,2010,24,3-83,TAM,NFL,15,9,1,0,0,5
624,Jason Allen,2010,27,1-16,2TM,NFL,15,7,1,0,0,4
625,Shawn Andrews,2010,28,1-16,NYG,NFL,13,7,1,0,0,4
626,Kyle Arrington,2010,24,,NWE,NFL,16,14,1,0,0,4
627,Akin Ayodele,2010,31,3-89,BUF,NFL,15,10,1,0,0,4
628,Arrelious Benn,2010,22,2-39,TAM,NFL,15,9,1,0,0,4
629,Mackenzy Bernadeau,2010,24,7-250,CAR,NFL,16,12,1,0,0,4
630,Kevin Boss,2010,26,5-153,NYG,NFL,15,13,1,0,0,4
631,Stephen Bowen,2010,26,,DAL,NFL,16,9,1,0,0,4
632,David Bowens,2010,33,5-158,CLE,NFL,15,4,1,0,0,4
633,Eben Britton,2010,23,2-39,JAX,NFL,7,7,1,0,0,4
634,Ronnie Brown,2010,29,1-2,MIA,NFL,16,16,1,0,0,4
635,Tony Brown,2010,30,,TEN,NFL,11,11,1,0,0,4
636,Matt Bryant,2010,35,,ATL,NFL,16,0,1,0,0,4
637,Keith Bulluck,2010,33,1-30,NYG,NFL,13,8,1,0,0,4
638,Rashad Butler,2010,27,3-89,HOU,NFL,16,4,1,0,0,4
639,Andre Carter,2010,31,1-7,WAS,NFL,16,5,1,0,0,4
640,Patrick Chung,2010,23,2-34,NWE,NFL,14,13,1,0,0,4
641,Kavell Conner,2010,23,7-240,IND,NFL,12,9,1,0,0,4
642,Jared Cook,2010,23,3-89,TEN,NFL,16,1,1,0,0,4
643,Derek Cox,2010,24,3-73,JAX,NFL,13,11,1,0,0,4
644,Billy Cundiff,2010,30,,BAL,NFL,16,0,1,1,1,4
645,Jermaine Cunningham,2010,22,2-53,NWE,NFL,15,11,1,0,0,4
646,Brian Cushing,2010,23,1-15,HOU,NFL,12,12,1,0,0,4
647,Mike DeVito,2010,26,,NYJ,NFL,16,11,1,0,0,4
648,Zach Diles,2010,25,7-218,HOU,NFL,15,10,1,0,0,4
649,Tim Dobbins,2010,28,5-151,MIA,NFL,16,6,1,0,0,4
650,Brandyn Dombrowski,2010,25,,SDG,NFL,16,5,1,0,0,4
651,Reed Doughty,2010,28,6-173,WAS,NFL,15,9,1,0,0,4
652,King Dunlap,2010,25,7-230,PHI,NFL,14,5,1,0,0,4
653,Justin Durant,2010,25,2-48,JAX,NFL,10,9,1,0,0,4
654,Nick Eason,2010,30,4-114,PIT,NFL,16,5,1,0,0,4
655,Jeff Faine,2010,29,1-21,TAM,NFL,8,8,1,0,0,4
656,Anthony Fasano,2010,26,2-53,MIA,NFL,15,15,1,0,0,4
657,Jay Feely,2010,34,,ARI,NFL,16,0,1,0,0,4
658,Ramon Foster,2010,24,,PIT,NFL,12,8,1,0,0,4
659,Aaron Francisco,2010,27,,IND,NFL,12,12,1,0,0,4
660,Vernon Gholston,2010,24,1-6,NYJ,NFL,16,2,1,0,0,4
661,Wallace Gilberry,2010,26,,KAN,NFL,16,2,1,0,0,4
662,Mike Goodson,2010,23,4-111,CAR,NFL,16,3,1,0,0,4
663,Courtney Greene,2010,24,7-245,JAX,NFL,14,11,1,0,0,4
664,Steve Gregory,2010,27,,SDG,NFL,9,9,1,0,0,4
665,Jermaine Gresham,2010,22,1-21,CIN,NFL,15,10,1,0,0,4
666,Cody Grimm,2010,23,7-210,TAM,NFL,11,9,1,0,0,4
667,Tyjuan Hagler,2010,29,5-173,IND,NFL,13,2,1,0,0,4
668,Tommie Harris,2010,27,1-14,CHI,NFL,15,6,1,0,0,4
669,Brian Hartline,2010,24,4-108,MIA,NFL,12,11,1,0,0,4
670,Devery Henderson,2010,28,2-50,NOR,NFL,16,11,1,0,0,4
671,Mario Henderson,2010,26,3-91,OAK,NFL,16,7,1,0,0,4
672,Anthony Herrera,2010,30,,MIN,NFL,10,10,1,0,0,4
673,Darrius Heyward-Bey,2010,23,1-7,OAK,NFL,15,14,1,0,0,4
674,Artis Hicks,2010,32,,WAS,NFL,15,10,1,0,0,4
675,Russ Hochstein,2010,33,5-151,DEN,NFL,16,6,1,0,0,4
676,T.J. Houshmandzadeh,2010,33,7-204,BAL,NFL,16,2,1,0,0,4
677,Steve Hutchinson,2010,33,1-17,MIN,NFL,11,11,1,0,0,4
678,John Jerry,2010,24,3-73,MIA,NFL,12,10,1,0,0,4
679,Landon Johnson,2010,29,3-96,DET,NFL,12,8,1,0,0,4
680,Spencer Johnson,2010,29,,BUF,NFL,14,6,1,0,0,4
681,John Kasay,2010,41,4-98,CAR,NFL,16,0,1,0,0,4
682,LaRon Landry,2010,26,1-6,WAS,NFL,9,9,1,0,0,4
683,Shane Lechler,2010,34,5-142,OAK,NFL,16,0,1,1,1,4
684,Jim Leonhard,2010,28,,NYJ,NFL,11,11,1,0,0,4
685,Ryan Longwell,2010,36,,MIN,NFL,16,0,1,0,0,4
686,Mohamed Massaquoi,2010,24,2-50,CLE,NFL,15,14,1,0,0,4
687,Turk McBride,2010,25,2-54,DET,NFL,15,8,1,0,0,4
688,Dexter McCluster,2010,21,2-36,KAN,NFL,11,7,1,0,0,4
689,Leodis McKelvin,2010,25,1-11,BUF,NFL,16,14,1,0,0,4
690,Pat McQuistan,2010,27,7-211,MIA,NFL,16,8,1,0,0,4
691,Jeremy Mincey,2010,27,6-191,JAX,NFL,15,8,1,0,0,4
692,Kyle Moore,2010,24,4-117,TAM,NFL,7,7,1,0,0,4
693,Maurice Morris,2010,31,2-54,DET,NFL,14,7,1,0,0,4
694,Randy Moss,2010,33,1-21,3TM,NFL,16,11,1,0,0,4
695,Legedu Naanee,2010,27,5-172,SDG,NFL,10,9,1,0,0,4
696,Shaun O'Hara,2010,33,,NYG,NFL,6,6,1,1,0,4
697,Ben Obomanu,2010,27,7-249,SEA,NFL,15,6,1,0,0,4
698,Russell Okung,2010,23,1-6,SEA,NFL,10,10,1,0,0,4
699,Paul Oliver,2010,26,4-1,SDG,NFL,16,8,1,0,0,4
700,Greg Olsen,2010,25,1-31,CHI,NFL,16,13,1,0,0,4
701,Dimitri Patterson,2010,27,,PHI,NFL,16,9,1,0,0,4
702,Charlie Peprah,2010,27,5-158,GNB,NFL,14,11,1,0,0,4
703,Bernard Pollard,2010,26,2-54,HOU,NFL,15,15,1,0,0,4
704,Jerraud Powers,2010,23,3-92,IND,NFL,10,10,1,0,0,4
705,Marcel Reece,2010,25,,OAK,NFL,16,10,1,0,0,4
706,James Sanders,2010,27,4-133,NWE,NFL,15,9,1,0,0,4
707,Geoff Schwartz,2010,24,7-241,CAR,NFL,16,16,1,0,0,4
708,Trevor Scott,2010,26,6-169,OAK,NFL,10,10,1,0,0,4
709,Visanthe Shiancoe,2010,30,3-91,MIN,NFL,16,9,1,0,0,4
710,Jeremy Shockey,2010,30,1-14,NOR,NFL,13,11,1,0,0,4
711,Pat Sims,2010,25,3-77,CIN,NFL,14,8,1,0,0,4
712,Brad Smith,2010,27,4-103,NYJ,NFL,16,2,1,0,0,4
713,Reggie Smith,2010,24,3-75,SFO,NFL,16,7,1,0,0,4
714,Steve Smith,2010,25,2-51,NYG,NFL,9,7,1,0,0,4
